time;sig_left;sig_right
0.000000;0.001506;0.000551
5.208333;0.000417;-0.000393
10.416667;0.000647;-0.000054
15.625000;0.001912;0.001675
20.833334;0.001760;0.001234
26.041666;0.001196;-0.000489
31.250000;0.000335;-0.000268
36.458332;0.001142;0.000602
41.666668;0.002070;0.001587
46.875000;0.001792;0.001121
52.083332;0.000503;-0.001074
57.291668;0.000411;0.000102
62.500000;0.001802;0.001264
67.708336;0.002088;0.001406
72.916664;0.001547;0.000503
78.125000;0.000580;-0.000453
83.333336;0.000917;0.001142
88.541664;0.001968;0.001709
93.750000;0.002012;0.001003
98.958336;0.000789;-0.000100
104.166664;0.000461;-0.000425
109.375000;0.001148;0.000829
114.583336;0.002102;0.001234
119.791664;0.001670;0.000804
125.000000;0.000520;-0.001039
130.208328;0.000598;0.000263
135.416672;0.001591;0.001528
140.625000;0.002202;0.001794
145.833328;0.001264;-0.000278
151.041672;0.000509;-0.000750
156.250000;0.000814;0.001069
161.458328;0.002200;0.001216
166.666672;0.001762;0.001054
171.875000;0.000765;-0.000473
177.083328;0.000442;-0.000383
182.291672;0.001418;0.001336
187.500000;0.002262;0.001580
192.708328;0.001449;0.000265
197.916672;0.000531;-0.000630
203.125000;0.000727;0.000205
208.333328;0.001781;0.001500
213.541672;0.002082;0.001050
218.750000;0.000979;0.000023
223.958328;0.000518;-0.000389
229.166672;0.001063;0.000677
234.375000;0.002128;0.001704
239.583328;0.001731;0.000893
244.791672;0.000794;-0.000380
250.000000;0.000338;-0.000289
255.208328;0.001874;0.001532
260.416656;0.001999;0.001227
265.625000;0.001419;0.000551
270.833344;0.000314;-0.000802
276.041656;0.001011;0.000803
281.250000;0.001636;0.001325
286.458344;0.002158;0.001327
291.666656;0.001063;-0.000440
296.875000;0.000298;0.000600
302.083344;0.001341;0.000785
307.291656;0.002143;0.001620
312.500000;0.001587;0.000861
317.708344;0.000567;-0.000840
322.916656;0.000318;0.000322
328.125000;0.001729;0.001086
333.333344;0.002049;0.001711
338.541656;0.001118;-0.000376
343.750000;0.000515;-0.000380
348.958344;0.000850;0.000812
354.166656;0.002199;0.001185
359.375000;0.001918;0.001286
364.583344;0.000884;-0.000554
369.791656;0.000415;-0.000229
375.000000;0.001443;0.000807
380.208344;0.002352;0.001498
385.416656;0.001454;0.000604
390.625000;0.000385;-0.000936
395.833344;0.000740;0.000303
401.041656;0.001808;0.001348
406.250000;0.001988;0.001389
411.458344;0.001100;-0.000378
416.666656;0.000336;-0.000530
421.875000;0.001049;0.000855
427.083344;0.002101;0.001307
432.291656;0.001806;0.000853
437.500000;0.000686;-0.001168
442.708344;0.000567;0.000383
447.916656;0.001488;0.000753
453.125000;0.002182;0.001957
458.333344;0.001421;-0.000171
463.541656;0.000183;-0.000174
468.750000;0.000844;0.000364
473.958344;0.001926;0.001459
479.166656;0.002177;0.001287
484.375000;0.000912;-0.000385
489.583344;0.000409;-0.000256
494.791656;0.001262;0.000605
500.000000;0.002534;0.001791
505.208344;0.001734;0.001142
510.416656;0.000628;-0.000714
515.625000;0.000503;0.000183
520.833313;0.001779;0.001372
526.041687;0.002029;0.001047
531.250000;0.001242;-0.000127
536.458313;0.000235;-0.000893
541.666687;0.000920;0.000903
546.875000;0.001985;0.001419
552.083313;0.002113;0.000520
557.291687;0.000866;-0.000121
562.500000;0.000293;-0.000544
567.708313;0.001468;0.001356
572.916687;0.002202;0.001332
578.125000;0.001599;0.000741
583.333313;0.000351;-0.000765
588.541687;0.000687;0.000187
593.750000;0.001882;0.001491
598.958313;0.002186;0.001545
604.166687;0.000946;-0.000522
609.375000;0.000648;-0.000390
614.583313;0.000900;0.000880
619.791687;0.002235;0.001614
625.000000;0.001774;0.000638
630.208313;0.000742;-0.000802
635.416687;0.000359;0.000129
640.625000;0.001733;0.000959
645.833313;0.002131;0.001273
651.041687;0.001481;0.000438
656.250000;0.000201;-0.000786
661.458313;0.000727;0.000469
666.666687;0.001944;0.001405
671.875000;0.002212;0.001340
677.083313;0.000695;-0.000515
682.291687;0.000394;-0.000522
687.500000;0.001202;0.001197
692.708313;0.002210;0.001553
697.916687;0.001761;0.000438
703.125000;0.000793;-0.000750
708.333313;0.000394;0.000989
713.541687;0.001687;0.001377
718.750000;0.002162;0.001116
723.958313;0.001339;0.000261
729.166687;0.000014;-0.000612
734.375000;0.000991;0.000543
739.583313;0.002015;0.001427
744.791687;0.002067;0.001123
750.000000;0.000717;-0.000821
755.208313;0.000374;-0.000279
760.416687;0.001380;0.001023
765.625000;0.002342;0.001615
770.833313;0.001542;0.000098
776.041687;0.000419;-0.000631
781.250000;0.000540;0.000171
786.458313;0.001806;0.001551
791.666687;0.002250;0.000922
796.875000;0.001250;0.000078
802.083313;0.000483;-0.000341
807.291687;0.000999;0.000587
812.500000;0.002045;0.001861
817.708313;0.001947;0.000549
822.916687;0.000579;-0.000455
828.125000;0.000547;0.000083
833.333313;0.001441;0.001353
838.541687;0.002263;0.001714
843.750000;0.001401;0.000026
848.958313;0.000361;-0.000541
854.166687;0.000721;0.000233
859.375000;0.001993;0.001846
864.583313;0.002133;0.001058
869.791687;0.001004;-0.000473
875.000000;0.000272;-0.000214
880.208313;0.001041;0.000906
885.416687;0.002551;0.001555
890.625000;0.001470;0.000802
895.833313;0.000709;-0.000698
901.041687;0.000386;0.000124
906.250000;0.001835;0.001458
911.458313;0.002283;0.001033
916.666687;0.001274;0.000257
921.875000;0.000501;-0.000433
927.083313;0.000842;0.001703
932.291687;0.002175;0.001292
937.500000;0.001953;0.001078
942.708313;0.000868;-0.000744
947.916687;0.000296;-0.000245
953.125000;0.001402;0.000923
958.333313;0.002428;0.001542
963.541687;0.001325;0.000407
968.750000;0.000646;-0.001039
973.958313;0.000573;0.000261
979.166687;0.002005;0.001516
984.375000;0.002111;0.000917
989.583313;0.001327;-0.000205
994.791687;0.000089;0.000018
1000.000000;0.001010;0.000947
1005.208313;0.002288;0.001507
1010.416687;0.001854;0.000859
1015.625000;0.000558;-0.000217
1020.833313;0.000428;-0.000106
1026.041626;0.001660;0.001213
1031.250000;0.002212;0.001413
1036.458374;0.001526;0.000117
1041.666626;0.000184;-0.000523
1046.875000;0.000777;0.000423
1052.083374;0.002094;0.001716
1057.291626;0.002154;0.000793
1062.500000;0.000725;-0.000320
1067.708374;0.000462;-0.000303
1072.916626;0.001205;0.001417
1078.125000;0.002242;0.001291
1083.333374;0.001640;0.000414
1088.541626;0.000632;-0.000180
1093.750000;0.000360;-0.000223
1098.958374;0.001749;0.001523
1104.166626;0.002204;0.001135
1109.375000;0.001285;-0.000008
1114.583374;0.000213;-0.000555
1119.791626;0.001000;0.000758
1125.000000;0.002015;0.001224
1130.208374;0.002114;0.001101
1135.416626;0.000836;-0.000910
1140.625000;0.000380;0.000516
1145.833374;0.001503;0.001539
1151.041626;0.002178;0.001410
1156.250000;0.002233;0.000342
1161.458374;0.001150;-0.000716
1166.666626;0.000618;0.000202
1171.875000;0.001761;0.001041
1177.083374;0.003303;0.000842
1182.291626;0.003522;-0.000302
1187.500000;0.001026;-0.000410
1192.708374;-0.003038;0.000888
1197.916626;0.001157;0.001342
1203.125000;0.010206;0.000559
1208.333374;0.006660;-0.000608
1213.541626;-0.009573;0.000274
1218.750000;-0.010526;0.001079
1223.958374;0.014447;0.001603
1229.166626;0.024805;0.000036
1234.375000;-0.006821;-0.000397
1239.583374;-0.033312;0.000131
1244.791626;-0.000762;0.001852
1250.000000;0.046485;0.000898
1255.208374;0.024265;-0.000386
1260.416626;-0.044498;-0.000319
1265.625000;-0.047205;0.000676
1270.833374;0.036076;0.001834
1276.041626;0.076676;0.000509
1281.250000;-0.002843;-0.000827
1286.458374;-0.090531;0.000388
1291.666626;-0.038643;0.001896
1296.875000;0.090393;0.001753
1302.083374;0.094325;-0.001673
1307.291626;-0.055733;0.000125
