-0,000039
0,000339
-0,000146
0,000013
0,000254
0,000134
-0,000671
0,000038
0,000381
0,000063
0,000523
0,000392
0,000318
0,000242
0,000386
0,000404
-0,000059
0,000211
0,000503
0,000181
-0,00018
0,000485
0,000507
0,000108
0,000139
0,000522
0,000053
0,000199
0,000299
0,000023
0,000222
0,000278
0,000302
0,000236
0,000313
0,000001
0,000248
0,000181
0,000206
0,000045
0,000253
0,000464
0,000088
0,000042
0,000382
0,000374
-0,000092
0,000341
0,000482
-0,000128
0,000116
0,00067
0,00001
-0,000023
0,000346
0,000544
-0,000078
0,000291
0,000273
0,000341
0,0001
0,000318
0,000323
0,000063
0,000259
0,000352
0,00012
0,000131
0,000382
0,000369
-0,000048
0,000319
0,000283
0,000354
0,000299
0,000269
-0,000165
0,000398
0,000346
-0,000017
0,000164
0,000319
0,000192
0,000117
0,000321
0,000262
-0,000021
0,000261
0,000482
0,000135
-0,000009
0,000514
0,000312
-0,000012
0,000193
0,000449
-0,000188
0,000334
0,000292
-0,000052
0,000097
0,000401
0,000126
0,000194
0,000182
0,000107
0,000327
0,000206
0,000224
0,000268
0,000084
0,000385
0,000212
-0,000105
0,00028
0,000289
0,00011
0,00014
0,000498
0,000074
0,000354
0,000322
0,000103
-0,000024
0,000265
0,000334
-0,00001
0,000214
0,000354
0,000153
0,000203
0,000114
0,000367
0,000046
0,000286
0,000291
0,000089
-0,000003
0,000565
0,000196
0,000084
0,000355
0,000121
0,000053
0,000514
0,000052
0,000087
0,00016
0,000359
-0,000026
0,000177
0,00033
0,000342
0,000061
0,00026
0,000059
0,000395
0,000062
0,000434
0,000139
0,000013
0,000382
0,000491
-0,000156
0,000298
0,00037
0,000176
0,000298
0,000386
0
0,000086
0,000301
0,000066
0,00002
0,000196
0,00016
0,000193
0,000071
0,000263
0,000247
0,00022
0,000188
0,000287
-0,000078
0,000425
0,000369
0,000089
0,00003
0,00047
0,000235
0,000143
0,000349
0,000154
-0,000008
0,000369
0,000244
0,000079
0,000144
0,000343
0,000327
0,000176
0,000178
0,000358
0,000015
0,000177
0,000413
0,000011
0,000151
0,000609
0,000107
-0,000032
0,000379
0,000314
0,000116
0,000312
0,000252
0,000049
0,000392
0,000339
0,000028
0,000182
0,000282
0,000373
0,000099
0,000137
0,00018
0,00025
0,000142
0,000395
0,000123
0,000069
0,000234
0,00047
-0,000234
0,000202
0,000393
0,000162
-0,000006
0,000515
0,000133
0,000191
0,000321
0,000232
0,000024
0,000221
0,000364
0,000261
0,000169
0,000167
0,000239
0,000074
0,000253
0,000256
0,000056
0,000131
0,000521
-0,000003
0,000041
0,000496
0,000181
0,000107
0,000414
0,00009
0,000108
0,000374
0,000321
-0,000032
0,000228
0,000382
0,000212
0,000072
0,000193
0,000256
0,000224
-0,0001
0,000461
0,000153
0,000052
0,000382
0,000348
-0,000088
0,000265
0,000393
0,000053
0,000277
0,00028
0,00007
0,000174
0,000512
-0,000035
0,000177
0,000239
0,00044
0,000038
0,000083
0,000354
0,000328
0,000055
0,000336
0,000329
-0,000077
0,00029
0,000379
0,000084
-0,000007
0,000604
0,000014
0,000144
0,000376
0,00027
0,000044
0,000289
0,000184
0,000295
-0,000004
0,00036
0,00029
0,000043
0,000204
0,00041
0,000119
0,000066
0,000408
0,00016
0,000062
0,00045
0,00017
-0,000227
0,000401
0,000439
0,000014
0,000072
0,000485
0,000055
0,000238
0,000219
0,000269
0,000065
0,000188
0,000395
0,000127
-0,000001
0,000474
0,00023
0,000038
0,000173
0,000379
-0,000146
0,000351
0,00043
0,000012
0,000127
0,000274
0,000232
0,000097
0,000194
0,000276
0,000176
0,000017
0,000201
0,000301
-0,000086
0,000438
0,000218
-0,000013
0,000283
0,000505
0,000012
-0,000048
0,000445
0,000201
0,000054
0,000333
0,000143
0,000063
0,000352
0,000228
0,000101
0,000145
0,000233
0,000297
-0,000051
0,000116
0,000404
0,000193
-0,000004
0,000413
0,00015
0,000043
0,000336
0,000387
-0,000077
0,00006
0,000369
0,000212
0,000156
0,000219
0,000139
0,000162
0,000134
0,000249
0,000156
0,000076
0,000383
0,000283
-0,000001
0,000202
0,000391
-0,000128
0,000269
0,000136
0,000221
-0,000039
0,00066
-0,000032
0,000102
0,000306
0,000271
0,00013
0,000122
0,000247
0,000289
0,000111
0,000117
0,000246
0,000042
0,000242
0,000452
0,000085
0,000113
0,000523
0,000236
-0,000023
0,000317
0,000249
0,00005
0,000343
0,000175
-0,00001
0,000276
0,000412
0,000234
-0,000028
0,000295
0,000172
0,000285
0,000089
0,000315
0,000181
0,000055
0,000369
0,000221
-0,000132
0,000209
0,000488
-0,000057
0,000234
0,000218
0,000105
0,000284
0,00039
-0,000101
-0,000291
0,000407
0,000957
0,000239
-0,001209
-0,000173
