time;sig_left;sig_right
0.000000;-0.000421;-0.000783
5.208333;0.001714;-0.003502
10.416667;0.003106;-0.000670
15.625000;0.001498;0.004758
20.833334;-0.000418;0.003051
26.041666;0.000225;-0.002899
31.250000;0.002432;-0.002628
36.458332;0.002651;0.001213
41.666668;0.000825;0.005121
46.875000;-0.000611;0.001061
52.083332;0.000940;-0.003855
57.291668;0.002918;-0.001953
62.500000;0.002351;0.003701
67.708336;-0.000155;0.004276
72.916664;-0.000115;-0.001345
78.125000;0.001949;-0.003922
83.333336;0.003150;0.000593
88.541664;0.001118;0.005003
93.750000;-0.000471;0.002534
98.958336;0.000381;-0.003267
104.166664;0.002707;-0.002749
109.375000;0.002770;0.002609
114.583336;0.000449;0.004943
119.791664;-0.000669;0.000010
125.000000;0.001570;-0.004049
130.208328;0.002874;-0.000958
135.416672;0.002161;0.004005
140.625000;-0.000351;0.003841
145.833328;-0.000039;-0.002191
151.041672;0.002228;-0.003837
156.250000;0.002944;0.001223
161.458328;0.000997;0.005346
166.666672;-0.000588;0.001836
171.875000;0.000657;-0.004166
177.083328;0.003033;-0.001903
182.291672;0.002706;0.003047
187.500000;0.000174;0.004920
192.708328;-0.000528;-0.000668
197.916672;0.001553;-0.003747
203.125000;0.003177;-0.000633
208.333328;0.001658;0.004773
213.541672;-0.000260;0.003553
218.750000;0.000159;-0.003297
223.958328;0.002237;-0.003082
229.166672;0.002955;0.001622
234.375000;0.000878;0.005538
239.583328;-0.000780;0.001545
244.791672;0.001138;-0.004514
250.000000;0.002941;-0.001714
255.208328;0.002403;0.003732
260.416656;-0.000132;0.004703
265.625000;-0.000347;-0.001593
270.833344;0.002036;-0.003995
276.041656;0.002971;0.000576
281.250000;0.001485;0.004836
286.458344;-0.000694;0.002941
291.666656;0.000576;-0.003693
296.875000;0.002444;-0.002871
302.083344;0.002858;0.002780
307.291656;0.000322;0.005275
312.500000;-0.000463;0.000519
317.708344;0.001185;-0.004572
322.916656;0.003111;-0.000667
328.125000;0.002079;0.003938
333.333344;-0.000255;0.004729
338.541656;-0.000265;-0.002654
343.750000;0.002357;-0.004189
348.958344;0.003031;0.001329
354.166656;0.001052;0.005506
359.375000;-0.000635;0.001717
364.583344;0.000647;-0.003767
369.791656;0.002947;-0.002483
375.000000;0.002616;0.003453
380.208344;0.000127;0.005384
385.416656;-0.000517;-0.000708
390.625000;0.001713;-0.004319
395.833344;0.003098;-0.000467
401.041656;0.001933;0.004957
406.250000;-0.000533;0.003976
411.458344;-0.000001;-0.002882
416.666656;0.002416;-0.003678
421.875000;0.002838;0.002089
427.083344;0.001031;0.005548
432.291656;-0.000869;0.001087
437.500000;0.001115;-0.004500
442.708344;0.002925;-0.001867
447.916656;0.002447;0.004204
453.125000;-0.000200;0.004879
458.333344;-0.000433;-0.001679
463.541656;0.001999;-0.004361
468.750000;0.003148;0.000549
473.958344;0.001464;0.005381
479.166656;-0.000571;0.003099
484.375000;0.000325;-0.003253
489.583344;0.002677;-0.003224
494.791656;0.002855;0.002527
500.000000;0.000461;0.005577
505.208344;-0.000719;0.000337
510.416656;0.001335;-0.004674
515.625000;0.002991;-0.001160
520.833313;0.002157;0.004606
526.041687;-0.000467;0.004251
531.250000;-0.000155;-0.002337
536.458313;0.002131;-0.004236
541.666687;0.003165;0.001427
546.875000;0.001085;0.005380
552.083313;-0.000665;0.002143
557.291687;0.000808;-0.003768
562.500000;0.002674;-0.002645
567.708313;0.002930;0.003640
572.916687;-0.000153;0.005477
578.125000;-0.000385;-0.000420
583.333313;0.001613;-0.004750
588.541687;0.003175;-0.000089
593.750000;0.001809;0.004779
598.958313;-0.000669;0.004252
604.166687;0.000176;-0.003316
609.375000;0.002323;-0.003553
614.583313;0.003137;0.001871
619.791687;0.000630;0.005958
625.000000;-0.000574;0.000900
630.208313;0.000939;-0.004008
635.416687;0.003193;-0.002300
640.625000;0.002314;0.004469
645.833313;-0.000113;0.004871
651.041687;-0.000474;-0.001188
656.250000;0.001972;-0.004363
661.458313;0.003253;0.000342
666.666687;0.001446;0.005297
671.875000;-0.000668;0.003281
677.083313;0.000398;-0.003626
