time;sig_left;sig_right
0.000000;0.000431;0.000388
5.208333;0.001058;0.000532
10.416667;0.001633;0.000978
15.625000;0.002050;0.000136
20.833334;0.000985;0.000495
26.041666;0.000639;0.000466
31.250000;0.001027;0.000573
36.458332;0.002000;0.001122
41.666668;0.001842;0.000553
46.875000;0.000696;0.001098
52.083332;0.000759;0.000070
57.291668;0.001509;0.000603
62.500000;0.002085;0.000426
67.708336;0.001324;0.001051
72.916664;0.000635;0.000642
78.125000;0.001001;0.000072
83.333336;0.001834;0.000831
88.541664;0.001893;0.000611
93.750000;0.000959;0.000578
98.958336;0.000528;0.000356
104.166664;0.001430;0.000858
109.375000;0.001886;0.000711
114.583336;0.001656;0.000621
119.791664;0.000559;0.001140
125.000000;0.001016;-0.000077
130.208328;0.001626;0.001053
135.416672;0.002016;0.000049
140.625000;0.001222;0.001347
145.833328;0.000469;0.000074
151.041672;0.001232;0.000445
156.250000;0.001897;0.000737
161.458328;0.002057;0.000967
166.666672;0.000656;0.000859
171.875000;0.000575;0.000078
177.083328;0.001403;0.000401
182.291672;0.002009;0.000737
187.500000;0.001505;0.000282
192.708328;0.000552;0.001177
197.916672;0.001092;-0.000080
203.125000;0.001865;0.001461
208.333328;0.001943;0.000272
213.541672;0.000978;0.001363
218.750000;0.000543;-0.000015
223.958328;0.001329;0.000647
229.166672;0.001954;0.000323
234.375000;0.001794;0.000807
239.583328;0.000770;0.000949
244.791672;0.000728;0.000216
250.000000;0.001604;0.000378
255.208328;0.001990;0.000505
260.416656;0.001399;0.000804
265.625000;0.000488;0.000709
270.833344;0.001000;0.000104
276.041656;0.001831;0.001003
281.250000;0.001892;0.000453
286.458344;0.001053;0.000916
291.666656;0.000520;0.000274
296.875000;0.001455;0.000568
302.083344;0.002000;0.000554
307.291656;0.001605;0.000716
312.500000;0.000574;0.000874
317.708344;0.000968;0.000351
322.916656;0.001526;0.000841
328.125000;0.002021;0.000311
333.333344;0.001200;0.000843
338.541656;0.000582;0.000893
343.750000;0.001121;0.000141
348.958344;0.001703;0.000889
354.166656;0.001801;0.000599
359.375000;0.000855;0.000763
364.583344;0.000795;0.000086
369.791656;0.001478;0.000523
375.000000;0.002035;0.001022
380.208344;0.001258;0.000091
385.416656;0.000810;0.001018
390.625000;0.000915;0.000204
395.833344;0.001799;0.000899
401.041656;0.001931;0.000043
406.250000;0.001062;0.001068
411.458344;0.000558;0.000774
416.666656;0.001127;0.000284
421.875000;0.001846;0.000618
427.083344;0.001834;0.000619
432.291656;0.000667;0.000980
437.500000;0.000704;0.000105
442.708344;0.001542;0.000881
447.916656;0.002110;0.000542
453.125000;0.001409;0.000508
458.333344;0.000561;0.000829
463.541656;0.001129;0.000025
468.750000;0.001836;0.000832
473.958344;0.001769;0.000381
479.166656;0.000902;0.000732
484.375000;0.000736;0.000407
489.583344;0.001284;0.000439
494.791656;0.001901;0.000355
500.000000;0.001659;0.000912
505.208344;0.000642;0.000696
510.416656;0.000976;0.000630
515.625000;0.001583;0.000237
520.833313;0.002130;0.000703
526.041687;0.001085;0.000921
531.250000;0.000665;0.000439
536.458313;0.001104;0.000549
541.666687;0.001737;0.000614
546.875000;0.001855;0.000568
552.083313;0.000901;0.000713
557.291687;0.000692;0.000514
562.500000;0.001436;0.000573
567.708313;0.001947;0.000793
572.916687;0.001544;0.000231
578.125000;0.000582;0.000997
583.333313;0.000987;0.000184
588.541687;0.001774;0.000395
593.750000;0.001848;0.000660
598.958313;0.001036;0.000714
604.166687;0.000785;0.000990
609.375000;0.001113;-0.000025
614.583313;0.001983;0.001154
619.791687;0.001782;-0.000276
625.000000;0.000681;0.001409
630.208313;0.000701;-0.000050
635.416687;0.001628;0.000304
640.625000;0.001901;0.000305
645.833313;0.001516;0.001042
651.041687;0.000484;0.000706
656.250000;0.001040;0.000430
661.458313;0.001735;0.000589
666.666687;0.002023;0.000599
671.875000;0.000738;0.000979
677.083313;0.000811;0.000651
682.291687;0.001123;0.000262
687.500000;0.002138;0.000721
692.708313;0.001435;0.000427
697.916687;0.000784;0.001271
703.125000;0.000746;0.000222
708.333313;0.001524;0.000732
713.541687;0.002157;0.000169
718.750000;0.001162;0.001029
723.958313;0.000620;0.000931
729.166687;0.001166;0.000024
734.375000;0.001815;0.000853
739.583313;0.001843;0.000458
744.791687;0.000804;0.000926
750.000000;0.000671;0.000124
755.208313;0.001296;0.000696
760.416687;0.002112;0.000415
765.625000;0.001554;0.000650
770.833313;0.000404;0.001091
776.041687;0.000983;-0.000010
781.250000;0.001566;0.000878
786.458313;0.002022;0.000150
791.666687;0.001136;0.000983
796.875000;0.000602;0.000625
802.083313;0.001068;0.000164
807.291687;0.002052;0.000593
812.500000;0.001727;0.000498
817.708313;0.000999;0.000675
822.916687;0.000523;0.000542
828.125000;0.001605;0.000642
833.333313;0.001887;0.000592
