time;sig_left;sig_right
0.000000;0.000014;0.000003
5.208333;0.000313;-0.000069
10.416667;0.000715;-0.000097
15.625000;0.000410;0.000148
20.833334;0.000175;0.000044
26.041666;0.000194;0.000011
31.250000;0.000516;-0.000128
36.458332;0.000519;0.000219
41.666668;0.000426;-0.000088
46.875000;0.000148;0.000249
52.083332;0.000312;-0.000123
57.291668;0.000509;0.000044
62.500000;0.000596;-0.000064
67.708336;0.000362;0.000133
72.916664;0.000199;0.000086
78.125000;0.000317;-0.000078
83.333336;0.000604;-0.000083
88.541664;0.000583;0.000160
93.750000;0.000015;0.000019
98.958336;0.000239;-0.000054
104.166664;0.000466;-0.000069
109.375000;0.000729;0.000059
114.583336;0.000248;0.000236
119.791664;0.000173;-0.000113
125.000000;0.000365;0.000060
130.208328;0.000519;-0.000012
135.416672;0.000543;0.000063
140.625000;0.000256;0.000177
145.833328;0.000202;0.000005
151.041672;0.000536;-0.000038
156.250000;0.000767;0.000131
161.458328;0.000538;0.000163
166.666672;0.000122;0.000234
171.875000;0.000176;-0.000171
177.083328;0.000374;-0.000094
182.291672;0.000706;-0.000046
187.500000;0.000184;0.000021
192.708328;0.000082;-0.000006
197.916672;0.000142;-0.000076
203.125000;0.000619;-0.000058
208.333328;0.000495;0.000192
213.541672;0.000216;0.000103
218.750000;0.000217;-0.000013
223.958328;0.000389;-0.000040
229.166672;0.000698;0.000066
234.375000;0.000304;-0.000049
239.583328;0.000189;0.000139
244.791672;0.000212;-0.000038
250.000000;0.000451;-0.000011
255.208328;0.000562;-0.000020
260.416656;0.000308;0.000170
265.625000;0.000170;0.000125
270.833344;0.000240;-0.000180
276.041656;0.000580;-0.000113
281.250000;0.000593;0.000131
286.458344;0.000252;0.000147
291.666656;0.000152;-0.000110
296.875000;0.000431;-0.000021
302.083344;0.000623;0.000038
307.291656;0.000344;0.000065
312.500000;0.000074;0.000131
317.708344;0.000240;-0.000200
322.916656;0.000579;0.000085
328.125000;0.000492;-0.000040
333.333344;0.000369;0.000191
338.541656;0.000095;0.000056
343.750000;0.000396;0.000003
348.958344;0.000545;-0.000099
354.166656;0.000613;0.000141
359.375000;0.000088;0.000206
364.583344;0.000219;-0.000076
369.791656;0.000308;-0.000130
375.000000;0.000705;0.000093
380.208344;0.000237;0.000074
385.416656;0.000243;0.000284
390.625000;0.000382;-0.000110
395.833344;0.000559;0.000066
401.041656;0.000517;-0.000077
406.250000;0.000313;0.000257
411.458344;0.000052;-0.000065
416.666656;0.000406;-0.000026
421.875000;0.000552;-0.000025
427.083344;0.000325;-0.000002
432.291656;0.000240;0.000282
437.500000;0.000129;-0.000161
442.708344;0.000580;0.000026
447.916656;0.000494;-0.000039
453.125000;0.000354;0.000155
458.333344;0.000060;0.000134
463.541656;0.000300;-0.000093
468.750000;0.000496;-0.000075
473.958344;0.000658;-0.000006
479.166656;0.000200;0.000341
484.375000;0.000037;-0.000151
489.583344;0.000496;0.000035
494.791656;0.000554;-0.000088
500.000000;0.000453;0.000128
505.208344;0.000042;0.000180
