time;peak_right
1368.861206;0.006277
1390.031616;0.012256
1411.564575;0.024983
1434.365845;0.045666
1458.006470;0.085073
1482.269897;0.125666
1506.309692;0.184230
1530.894043;0.256122
1555.562012;0.314031
1579.925415;0.379863
1604.612183;0.473910
1629.473145;0.547922
1654.221069;0.594117
1678.709595;0.665140
1703.532349;0.755698
1728.488403;0.809213
1753.344116;0.833863
1777.897095;0.883809
1802.745117;0.960706
1827.765625;1.003562
