time;peak_right
1328.164917;0.002273
1352.589966;0.005443
1374.844238;0.015504
1398.014160;0.032290
1421.536011;0.068558
1445.663940;0.105623
1469.655273;0.159626
1494.298950;0.227819
1518.884399;0.287147
1543.189331;0.357132
1567.946655;0.448464
1592.810181;0.523530
1617.456177;0.571946
1641.963257;0.656223
1666.855835;0.743726
1691.793335;0.800250
1716.551392;0.823547
1741.140503;0.890863
1766.047729;0.969338
1791.052124;1.010437
