time;sig_left;sig_right
0.000000;0.000717;0.000656
5.208333;0.000361;-0.000576
10.416667;-0.000755;-0.000737
15.625000;-0.000467;-0.000014
20.833334;0.000239;0.000839
26.041666;0.000883;0.000201
31.250000;-0.000209;-0.000742
36.458332;-0.000832;-0.000616
41.666668;-0.000235;0.000556
46.875000;0.000752;0.000846
52.083332;0.000527;-0.000252
57.291668;-0.000557;-0.000946
62.500000;-0.000653;-0.000042
67.708336;0.000248;0.000751
72.916664;0.000793;0.000432
78.125000;0.000087;-0.000544
83.333336;-0.000691;-0.000777
88.541664;-0.000468;0.000356
93.750000;0.000567;0.000660
98.958336;0.000660;0.000203
104.166664;-0.000216;-0.000807
109.375000;-0.000715;-0.000360
114.583336;-0.000002;0.000799
119.791664;0.000749;0.000811
125.000000;0.000441;-0.000331
130.208328;-0.000673;-0.000836
135.416672;-0.000666;-0.000079
140.625000;0.000286;0.000669
145.833328;0.000789;0.000457
151.041672;0.000076;-0.000955
156.250000;-0.000979;-0.000495
161.458328;-0.000200;0.000203
166.666672;0.000561;0.000898
171.875000;0.000648;-0.000064
177.083328;-0.000328;-0.000878
182.291672;-0.000791;-0.000203
187.500000;0.000070;0.000567
192.708328;0.000846;0.000779
197.916672;0.000193;-0.000637
203.125000;-0.000532;-0.000636
208.333328;-0.000609;-0.000000
213.541672;0.000509;0.000799
218.750000;0.000668;0.000260
223.958328;-0.000061;-0.000651
229.166672;-0.000930;-0.000676
234.375000;-0.000118;0.000525
239.583328;0.000661;0.000856
244.791672;0.000499;-0.000167
250.000000;-0.000449;-0.000856
255.208328;-0.000859;-0.000187
260.416656;0.000292;0.000743
265.625000;0.000655;0.000710
270.833344;0.000329;-0.000802
276.041656;-0.000876;-0.000508
281.250000;-0.000391;-0.000021
286.458344;0.000542;0.000983
291.666656;0.000770;0.000029
296.875000;-0.000269;-0.000657
302.083344;-0.000755;-0.000544
307.291656;-0.000006;0.000499
312.500000;0.000734;0.000787
317.708344;0.000509;-0.000327
322.916656;-0.000592;-0.000833
328.125000;-0.000658;-0.000117
333.333344;0.000291;0.000800
338.541656;0.000873;0.000488
343.750000;0.000087;-0.000587
348.958344;-0.000709;-0.000646
354.166656;-0.000234;0.000442
359.375000;0.000587;0.000759
364.583344;0.000632;0.000092
369.791656;-0.000454;-0.000890
375.000000;-0.000839;-0.000392
380.208344;0.000093;0.000571
385.416656;0.000723;0.000625
390.625000;0.000450;-0.000387
395.833344;-0.000727;-0.000888
401.041656;-0.000579;0.000026
406.250000;0.000416;0.000793
411.458344;0.000803;0.000298
416.666656;-0.000047;-0.000737
421.875000;-0.000781;-0.000549
427.083344;-0.000342;0.000295
432.291656;0.000805;0.000831
437.500000;0.000466;-0.000160
442.708344;-0.000408;-0.000860
447.916656;-0.000830;-0.000286
453.125000;0.000165;0.000718
458.333344;0.000814;0.000552
463.541656;0.000189;-0.000499
468.750000;-0.000781;-0.000880
473.958344;-0.000452;0.000213
479.166656;0.000504;0.000854
484.375000;0.000762;0.000286
489.583344;-0.000346;-0.000897
494.791656;-0.000761;-0.000396
500.000000;-0.000104;0.000525
505.208344;0.000828;0.000799
510.416656;0.000369;-0.000338
515.625000;-0.000580;-0.000801
520.833313;-0.000754;-0.000267
526.041687;0.000438;0.000928
531.250000;0.000765;0.000319
536.458313;0.000057;-0.000513
541.666687;-0.000840;-0.000743
546.875000;-0.000439;0.000357
552.083313;0.000790;0.000689
557.291687;0.000484;0.000276
562.500000;-0.000326;-0.000983
567.708313;-0.000916;-0.000337
572.916687;0.000181;0.000567
578.125000;0.000715;0.000675
583.333313;0.000372;-0.000425
588.541687;-0.000623;-0.000761
593.750000;-0.000676;0.000141
598.958313;0.000484;0.000803
604.166687;0.000648;0.000255
609.375000;-0.000062;-0.000702
614.583313;-0.000856;-0.000622
619.791687;-0.000256;0.000302
625.000000;0.000760;0.000782
630.208313;0.000485;-0.000203
635.416687;-0.000505;-0.000736
640.625000;-0.000748;-0.000274
645.833313;0.000099;0.000697
651.041687;0.000880;0.000399
656.250000;0.000189;-0.000398
661.458313;-0.000745;-0.000727
666.666687;-0.000601;0.000163
671.875000;0.000508;0.000704
677.083313;0.000889;0.000155
682.291687;-0.000332;-0.000527
687.500000;-0.000758;-0.000756
692.708313;-0.000318;0.000621
697.916687;0.000840;0.000430
703.125000;0.000504;-0.000054
708.333313;-0.000576;-0.000832
713.541687;-0.000738;-0.000088
718.750000;0.000223;0.000625
723.958313;0.000934;0.000359
729.166687;0.000170;-0.000422
734.375000;-0.000861;-0.000694
739.583313;-0.000525;0.000269
744.791687;0.000797;0.000697
750.000000;0.000606;-0.000046
755.208313;-0.000247;-0.000523
760.416687;-0.001025;-0.000615
765.625000;0.000043;0.000600
770.833313;0.000829;0.000568
776.041687;0.000399;-0.000294
781.250000;-0.000670;-0.000697
786.458313;-0.000716;-0.000086
791.666687;0.000405;0.000631
796.875000;0.001089;0.000221
802.083313;-0.000188;-0.000442
807.291687;-0.000814;-0.000644
812.500000;-0.000349;0.000325
817.708313;0.000706;0.000593
822.916687;0.000729;0.000071
828.125000;-0.000533;-0.000759
833.333313;-0.000718;-0.000399
838.541687;-0.000088;0.000622
843.750000;0.001005;0.000483
848.958313;0.000324;-0.000278
854.166687;-0.000798;-0.000643
859.375000;-0.000643;0.000058
864.583313;0.000443;0.000659
869.791687;0.000981;0.000171
875.000000;-0.000259;-0.000403
880.208313;-0.000896;-0.000678
885.416687;-0.000213;0.000380
