time;sig_left;sig_right
0.000000;0.000096;-0.000792
5.208333;-0.000064;0.000182
10.416667;-0.000343;0.000812
15.625000;0.000107;0.000309
20.833334;0.000330;-0.000803
26.041666;0.000063;-0.000507
31.250000;-0.000332;0.000418
36.458332;-0.000253;0.000860
41.666668;0.000273;-0.000092
46.875000;0.000330;-0.000853
52.083332;-0.000033;-0.000222
57.291668;-0.000368;0.000655
62.500000;0.000061;0.000682
67.708336;0.000247;-0.000383
72.916664;0.000341;-0.000773
78.125000;-0.000315;0.000065
83.333336;-0.000268;0.000686
88.541664;0.000016;0.000505
93.750000;0.000347;-0.000598
98.958336;0.000170;-0.000666
104.166664;-0.000329;0.000331
109.375000;-0.000200;0.000779
114.583336;0.000141;0.000110
119.791664;0.000370;-0.000780
125.000000;-0.000062;-0.000387
130.208328;-0.000285;0.000537
135.416672;-0.000147;0.000761
140.625000;0.000283;-0.000284
145.833328;0.000209;-0.000787
151.041672;-0.000105;-0.000113
156.250000;-0.000346;0.000781
161.458328;0.000031;0.000397
166.666672;0.000349;-0.000422
171.875000;0.000129;-0.000753
177.083328;-0.000253;0.000227
182.291672;-0.000158;0.000788
187.500000;0.000040;0.000196
192.708328;0.000346;-0.000682
197.916672;-0.000008;-0.000444
203.125000;-0.000166;0.000452
208.333328;-0.000261;0.000762
213.541672;0.000211;-0.000209
218.750000;0.000313;-0.000709
223.958328;-0.000143;-0.000216
229.166672;-0.000319;0.000618
234.375000;-0.000011;0.000543
239.583328;0.000274;-0.000374
244.791672;0.000314;-0.000682
250.000000;-0.000311;0.000020
255.208328;-0.000127;0.000778
260.416656;-0.000079;0.000297
265.625000;0.000390;-0.000624
270.833344;0.000023;-0.000508
276.041656;-0.000297;0.000352
281.250000;-0.000186;0.000675
286.458344;0.000173;-0.000081
291.666656;0.000372;-0.000795
296.875000;-0.000080;-0.000113
302.083344;-0.000246;0.000412
307.291656;-0.000301;0.000688
312.500000;0.000317;-0.000394
317.708344;0.000352;-0.000607
322.916656;-0.000106;0.000058
328.125000;-0.000373;0.000728
333.333344;0.000055;0.000368
338.541656;0.000252;-0.000620
343.750000;0.000174;-0.000549
348.958344;-0.000362;0.000354
354.166656;-0.000095;0.000750
359.375000;-0.000075;-0.000018
364.583344;0.000434;-0.000766
369.791656;0.000068;-0.000269
375.000000;-0.000308;0.000542
380.208344;-0.000239;0.000666
385.416656;0.000200;-0.000433
390.625000;0.000278;-0.000615
395.833344;-0.000045;0.000049
401.041656;-0.000355;0.000607
406.250000;-0.000172;0.000376
411.458344;0.000235;-0.000514
416.666656;0.000311;-0.000608
421.875000;-0.000263;0.000321
427.083344;-0.000043;0.000632
432.291656;-0.000129;0.000097
437.500000;0.000466;-0.000812
442.708344;0.000022;-0.000251
447.916656;-0.000230;0.000610
453.125000;-0.000316;0.000599
458.333344;0.000096;-0.000263
463.541656;0.000384;-0.000638
468.750000;0.000025;0.000061
473.958344;-0.000332;0.000606
479.166656;-0.000188;0.000394
484.375000;0.000301;-0.000665
489.583344;0.000293;-0.000392
494.791656;-0.000175;0.000344
500.000000;-0.000349;0.000712
505.208344;0.000050;-0.000024
510.416656;0.000235;-0.000626
515.625000;0.000319;-0.000299
520.833313;-0.000287;0.000613
526.041687;-0.000377;0.000446
531.250000;0.000094;-0.000260
536.458313;0.000398;-0.000727
541.666687;0.000085;0.000093
546.875000;-0.000289;0.000732
552.083313;-0.000374;0.000280
557.291687;0.000339;-0.000573
562.500000;0.000384;-0.000513
567.708313;-0.000134;0.000391
572.916687;-0.000268;0.000563
578.125000;-0.000175;0.000213
583.333313;0.000390;-0.000766
588.541687;0.000269;-0.000135
593.750000;-0.000124;0.000449
598.958313;-0.000444;0.000673
604.166687;0.000163;-0.000425
609.375000;0.000355;-0.000583
614.583313;0.000196;-0.000002
619.791687;-0.000367;0.000719
625.000000;-0.000295;0.000218
630.208313;0.000213;-0.000452
635.416687;0.000368;-0.000602
640.625000;0.000090;0.000509
645.833313;-0.000447;0.000580
651.041687;-0.000245;0.000050
656.250000;0.000367;-0.000686
661.458313;0.000309;-0.000109
666.666687;-0.000166;0.000466
671.875000;-0.000401;0.000469
677.083313;0.000081;-0.000378
682.291687;0.000428;-0.000534
687.500000;0.000204;0.000062
692.708313;-0.000425;0.000621
697.916687;-0.000273;0.000213
703.125000;0.000174;-0.000404
708.333313;0.000451;-0.000620
713.541687;-0.000006;0.000431
718.750000;-0.000363;0.000562
723.958313;-0.000184;0.000153
729.166687;0.000376;-0.000823
734.375000;0.000344;-0.000013
739.583313;-0.000248;0.000414
744.791687;-0.000514;0.000372
750.000000;0.000074;-0.000347
755.208313;0.000518;-0.000501
760.416687;0.000058;0.000127
765.625000;-0.000272;0.000475
770.833313;-0.000419;0.000269
776.041687;0.000339;-0.000469
781.250000;0.000505;-0.000310
786.458313;-0.000130;0.000277
791.666687;-0.000506;0.000440
796.875000;-0.000174;-0.000043
802.083313;0.000501;-0.000463
807.291687;0.000269;-0.000207
812.500000;-0.000319;0.000505
817.708313;-0.000625;0.000194
822.916687;0.000114;-0.000120
828.125000;0.000512;-0.000432
833.333313;0.000179;0.000186
838.541687;-0.000486;0.000300
843.750000;-0.000392;0.000151
848.958313;0.000381;-0.000340
854.166687;0.000562;-0.000213
859.375000;-0.000122;0.000235
864.583313;-0.000604;0.000363
869.791687;-0.000034;-0.000129
875.000000;0.000540;-0.000327
880.208313;0.000540;-0.000177
885.416687;-0.000520;0.000461
890.625000;-0.000542;0.000142
895.833313;0.000065;-0.000236
901.041687;0.000729;-0.000295
906.250000;0.000061;0.000174
911.458313;-0.000473;0.000206
916.666687;-0.000553;-0.000004
921.875000;0.000548;-0.000319
927.083313;0.000622;-0.000063
932.291687;-0.000172;0.000174
937.500000;-0.000788;0.000188
942.708313;-0.000115;-0.000245
947.916687;0.000805;-0.000095
953.125000;0.000413;0.000129
958.333313;-0.000318;0.000198
963.541687;-0.000754;0.000111
968.750000;-0.000002;-0.000270
973.958313;0.001004;-0.000078
979.166687;0.000058;0.000079
984.375000;-0.000700;0.000234
989.583313;-0.000522;-0.000055
994.791687;0.000484;-0.000266
1000.000000;0.000749;0.000107
1005.208313;-0.000161;0.000108
1010.416687;-0.000834;0.000104
1015.625000;-0.000088;-0.000176
1020.833313;0.000704;-0.000156
1026.041626;0.000578;0.000123
1031.250000;-0.000572;0.000137
1036.458374;-0.000727;0.000047
1041.666626;0.000187;-0.000192
1046.875000;0.000778;0.000004
1052.083374;0.000172;0.000249
1057.291626;-0.000751;-0.000009
1062.500000;-0.000686;-0.000076
1067.708374;0.000644;-0.000156
1072.916626;0.000733;0.000121
1078.125000;-0.000095;0.000195
1083.333374;-0.000908;0.000116
1088.541626;-0.000385;-0.000240
1093.750000;0.000789;0.000033
1098.958374;0.000671;0.000143
1104.166626;-0.000503;0.000212
1109.375000;-0.000848;-0.000166
1114.583374;0.000161;-0.000146
1119.791626;0.000835;-0.000028
1125.000000;0.000392;0.000198
1130.208374;-0.000804;0.000142
1135.416626;-0.000666;-0.000166
1140.625000;0.000622;-0.000103
1145.833374;0.000765;0.000089
1151.041626;0.000031;0.000344
1156.250000;-0.000927;0.000025
1161.458374;-0.000378;-0.000121
1166.666626;0.000885;-0.000152
1171.875000;0.000600;0.000127
1177.083374;-0.000347;0.000262
1182.291626;-0.000931;0.000046
1187.500000;0.000080;-0.000268
1192.708374;0.000976;0.000094
1197.916626;0.000392;0.000093
1203.125000;-0.000806;0.000257
1208.333374;-0.000708;-0.000260
1213.541626;0.000501;-0.000123
1218.750000;0.000785;0.000001
1223.958374;0.000070;0.000305
1229.166626;-0.000963;-0.000024
1234.375000;-0.000349;-0.000150
1239.583374;0.000659;-0.000203
1244.791626;0.000824;0.000126
1250.000000;-0.000408;0.000329
1255.208374;-0.000935;0.000072
1260.416626;0.000004;-0.000287
1265.625000;0.000933;-0.000039
1270.833374;0.000554;0.000224
1276.041626;-0.000844;0.000318
1281.250000;-0.000614;-0.000307
1286.458374;0.000252;-0.000175
1291.666626;0.001056;-0.000086
1296.875000;0.000020;0.000423
1302.083374;-0.000888;0.000053
1307.291626;-0.000458;-0.000227
1312.500000;0.000664;-0.000105
1317.708374;0.000754;0.000128
1322.916626;-0.000407;0.000228
1328.125000;-0.000866;0.000097
1333.333374;-0.000155;-0.000341
1338.541626;0.000913;-0.000137
1343.750000;0.000519;0.000336
1348.958374;-0.000550;0.000196
1354.166626;-0.000951;-0.000053
1359.375000;0.000292;-0.000251
1364.583374;0.000890;0.000022
1369.791626;0.000222;0.000350
1375.000000;-0.000863;0.000012
1380.208374;-0.000588;-0.000213
1385.416626;0.000771;-0.000139
1390.625000;0.000735;0.000165
1395.833374;-0.000177;0.000301
1401.041626;-0.000880;0.000040
1406.250000;-0.000246;-0.000356
1411.458374;0.000874;0.000037
1416.666626;0.000628;0.000256
1421.875000;-0.000563;0.000293
1427.083374;-0.000817;-0.000075
1432.291626;0.000110;-0.000309
1437.500000;0.000963;-0.000156
1442.708374;0.000275;0.000367
1447.916626;-0.000779;0.000098
1453.125000;-0.000808;-0.000227
1458.333374;0.000579;-0.000378
1463.541626;0.001024;0.000262
1468.750000;-0.000140;0.000182
1473.958374;-0.000988;0.000155
1479.166626;-0.000395;-0.000362
1484.375000;0.000961;-0.000046
1489.583374;0.000620;0.000188
1494.791626;-0.000379;0.000203
1500.000000;-0.001033;-0.000074
1505.208374;0.000012;-0.000261
1510.416626;0.000964;-0.000054
1515.625000;0.000440;0.000073
1520.833374;-0.000761;0.000407
1526.041626;-0.000840;-0.000207
1531.250000;0.000465;-0.000286
1536.458374;0.001086;-0.000010
1541.666626;-0.000008;0.000399
