time;peak_right
1352.400513;0.002368
1374.544800;0.012931
1397.299316;0.030740
1421.014526;0.063222
1444.733521;0.095495
1469.000977;0.151054
1493.650757;0.210966
1517.890137;0.260867
1542.367554;0.342265
1567.227051;0.417812
1591.965820;0.476527
1616.343872;0.539954
1641.133789;0.625688
1666.078979;0.693601
1690.881470;0.728637
1715.401001;0.776067
1740.252930;0.854570
1765.246582;0.908121
1790.166016;0.924102
1814.796021;0.935823
