time;sig_left;sig_right
0.000000;0.000568;0.000171
5.208333;0.000461;-0.000201
10.416667;0.000510;0.000120
15.625000;0.000322;0.000153
20.833334;0.000301;0.000034
26.041666;0.000455;-0.000011
31.250000;0.000608;-0.000078
36.458332;0.000406;0.000145
41.666668;0.000298;-0.000007
46.875000;0.000533;-0.000020
52.083332;0.000426;-0.000029
57.291668;0.000486;0.000027
62.500000;0.000324;-0.000011
67.708336;0.000456;0.000080
72.916664;0.000405;0.000039
78.125000;0.000519;-0.000126
83.333336;0.000522;-0.000008
88.541664;0.000327;0.000178
93.750000;0.000484;0.000070
98.958336;0.000409;-0.000123
104.166664;0.000654;0.000002
109.375000;0.000266;0.000091
114.583336;0.000443;0.000238
119.791664;0.000360;-0.000120
125.000000;0.000639;0.000041
130.208328;0.000376;-0.000056
135.416672;0.000377;0.000131
140.625000;0.000356;-0.000019
145.833328;0.000556;0.000053
151.041672;0.000465;-0.000028
156.250000;0.000489;0.000037
161.458328;0.000272;0.000013
166.666672;0.000498;0.000191
171.875000;0.000722;-0.000145
177.083328;0.000571;0.000281
182.291672;0.000350;0.000074
187.500000;0.000421;0.000207
192.708328;0.000306;-0.000163
197.916672;0.000435;-0.000083
203.125000;0.000412;-0.000052
208.333328;0.000390;0.000106
213.541672;0.000270;-0.000027
218.750000;0.000504;-0.000077
223.958328;0.000528;-0.000105
229.166672;0.000254;0.000163
234.375000;0.000300;0.000043
239.583328;0.000420;0.000041
244.791672;0.000443;-0.000142
250.000000;0.000494;0.000097
255.208328;0.000421;0.000023
260.416656;0.000300;0.000014
265.625000;0.000482;0.000020
270.833344;0.000419;-0.000048
276.041656;0.000462;-0.000045
281.250000;0.000371;0.000233
286.458344;0.000325;0.000026
291.666656;0.000382;-0.000130
296.875000;0.000615;-0.000007
302.083344;0.000435;0.000049
307.291656;0.000285;0.000114
312.500000;0.000355;0.000002
317.708344;0.000555;-0.000134
322.916656;0.000505;0.000068
328.125000;0.000249;0.000074
333.333344;0.000408;-0.000006
338.541656;0.000450;-0.000014
343.750000;0.000410;-0.000064
348.958344;0.000470;-0.000039
354.166656;0.000211;0.000185
359.375000;0.000493;-0.000056
364.583344;0.000377;0.000089
369.791656;0.000552;-0.000195
375.000000;0.000370;0.000194
380.208344;0.000340;0.000087
385.416656;0.000426;0.000035
390.625000;0.000496;-0.000195
395.833344;0.000414;0.000079
401.041656;0.000353;0.000089
406.250000;0.000322;0.000105
411.458344;0.000689;-0.000122
416.666656;0.000679;0.000254
421.875000;0.000232;0.000071
427.083344;0.000394;0.000157
432.291656;0.000344;-0.000047
437.500000;0.000402;-0.000064
442.708344;0.000322;-0.000128
447.916656;0.000466;0.000058
453.125000;0.000177;0.000123
458.333344;0.000554;-0.000180
463.541656;0.000334;-0.000136
468.750000;0.000575;0.000003
473.958344;0.000233;0.000276
479.166656;0.000379;-0.000107
484.375000;0.000448;-0.000000
489.583344;0.000553;-0.000124
494.791656;0.000439;0.000103
500.000000;0.000155;0.000100
