time;sig_left;sig_right
0.000000;-0.000335;-0.000078
5.208333;0.000658;-0.000342
10.416667;0.000455;0.000084
15.625000;-0.000251;0.000118
20.833334;-0.000708;0.000219
26.041666;0.000032;-0.000350
31.250000;0.000618;-0.000113
36.458332;0.000324;0.000029
41.666668;-0.000414;0.000208
46.875000;-0.000562;0.000057
52.083332;0.000332;-0.000403
57.291668;0.000656;-0.000064
62.500000;-0.000017;0.000022
67.708336;-0.000618;0.000238
72.916664;-0.000217;-0.000188
78.125000;0.000606;-0.000263
83.333336;0.000420;0.000081
88.541664;-0.000322;0.000092
93.750000;-0.000659;0.000206
98.958336;0.000169;-0.000232
104.166664;0.000686;-0.000126
109.375000;0.000133;0.000018
114.583336;-0.000381;0.000316
119.791664;-0.000546;-0.000053
125.000000;0.000530;-0.000351
130.208328;0.000470;0.000050
135.416672;0.000078;0.000035
140.625000;-0.000803;0.000319
145.833328;-0.000174;-0.000217
151.041672;0.000636;-0.000196
156.250000;0.000359;0.000081
161.458328;-0.000367;0.000167
166.666672;-0.000677;0.000114
171.875000;0.000404;-0.000296
177.083328;0.000493;-0.000020
182.291672;0.000218;-0.000045
187.500000;-0.000628;0.000313
192.708328;-0.000387;0.000069
197.916672;0.000475;-0.000386
203.125000;0.000489;0.000070
208.333328;-0.000102;0.000060
213.541672;-0.000715;0.000344
218.750000;0.000009;-0.000230
223.958328;0.000701;-0.000262
229.166672;0.000313;0.000146
234.375000;-0.000479;0.000051
239.583328;-0.000561;0.000261
244.791672;0.000387;-0.000299
250.000000;0.000559;0.000068
255.208328;0.000055;-0.000016
260.416656;-0.000604;0.000200
265.625000;-0.000376;0.000078
270.833344;0.000727;-0.000326
276.041656;0.000305;0.000075
281.250000;-0.000233;0.000141
286.458344;-0.000724;0.000235
291.666656;-0.000041;-0.000170
296.875000;0.000861;-0.000158
302.083344;0.000030;0.000083
307.291656;-0.000250;0.000175
312.500000;-0.000689;0.000108
317.708344;0.000510;-0.000245
322.916656;0.000463;-0.000012
328.125000;0.000000;0.000049
333.333344;-0.000680;0.000180
338.541656;-0.000281;-0.000020
343.750000;0.000575;-0.000301
348.958344;0.000432;0.000151
354.166656;-0.000338;0.000078
359.375000;-0.000552;0.000283
364.583344;0.000041;-0.000254
369.791656;0.000733;0.000031
375.000000;0.000147;-0.000104
380.208344;-0.000483;0.000282
385.416656;-0.000566;0.000066
390.625000;0.000632;-0.000326
395.833344;0.000416;0.000023
401.041656;-0.000028;0.000052
406.250000;-0.000732;0.000242
411.458344;-0.000094;-0.000136
416.666656;0.000549;-0.000228
421.875000;0.000404;0.000138
427.083344;-0.000331;0.000135
432.291656;-0.000685;0.000198
437.500000;0.000211;-0.000289
442.708344;0.000682;-0.000016
447.916656;0.000029;0.000060
453.125000;-0.000665;0.000304
458.333344;-0.000343;0.000034
463.541656;0.000498;-0.000318
468.750000;0.000511;0.000145
473.958344;-0.000179;0.000027
479.166656;-0.000651;0.000241
484.375000;-0.000053;-0.000077
489.583344;0.000628;-0.000264
494.791656;0.000366;0.000227
500.000000;-0.000518;0.000023
505.208344;-0.000502;0.000202
510.416656;0.000257;-0.000325
515.625000;0.000677;0.000003
520.833313;0.000016;-0.000001
526.041687;-0.000603;0.000164
531.250000;-0.000231;-0.000031
536.458313;0.000515;-0.000330
541.666687;0.000522;0.000144
546.875000;-0.000212;-0.000010
552.083313;-0.000746;0.000289
557.291687;0.000206;-0.000174
562.500000;0.000544;-0.000158
567.708313;0.000289;0.000048
572.916687;-0.000454;-0.000006
578.125000;-0.000618;0.000253
583.333313;0.000469;-0.000348
588.541687;0.000537;0.000095
593.750000;-0.000086;0.000035
598.958313;-0.000589;0.000278
604.166687;-0.000299;-0.000078
609.375000;0.000628;-0.000229
614.583313;0.000348;0.000043
619.791687;-0.000270;0.000129
625.000000;-0.000644;0.000265
630.208313;0.000112;-0.000252
635.416687;0.000661;0.000030
640.625000;0.000168;-0.000157
645.833313;-0.000515;0.000335
651.041687;-0.000449;-0.000025
656.250000;0.000515;-0.000268
661.458313;0.000402;-0.000033
666.666687;0.000001;0.000059
671.875000;-0.000706;0.000281
677.083313;-0.000137;-0.000089
682.291687;0.000602;-0.000301
687.500000;0.000307;0.000186
692.708313;-0.000336;0.000092
697.916687;-0.000731;0.000278
703.125000;0.000307;-0.000354
708.333313;0.000576;0.000045
713.541687;0.000037;0.000064
