time;sig_left;sig_right
0.000000;-0.000242;-0.000179
5.208333;-0.000017;-0.000034
10.416667;-0.000022;0.000170
15.625000;0.000165;0.000038
20.833334;-0.000212;-0.000016
26.041666;-0.000171;-0.000178
31.250000;-0.000003;0.000118
36.458332;0.000201;0.000137
41.666668;0.000027;-0.000151
46.875000;-0.000306;0.000050
52.083332;-0.000049;-0.000242
57.291668;0.000022;0.000198
62.500000;0.000257;0.000002
67.708336;-0.000068;0.000122
72.916664;-0.000322;-0.000268
78.125000;0.000016;-0.000035
83.333336;0.000140;0.000230
88.541664;0.000195;0.000080
93.750000;-0.000330;-0.000123
98.958336;-0.000030;-0.000019
104.166664;0.000018;-0.000084
109.375000;0.000228;0.000249
114.583336;-0.000070;-0.000055
119.791664;-0.000152;-0.000075
125.000000;-0.000069;-0.000080
130.208328;0.000007;0.000126
135.416672;0.000234;0.000182
140.625000;-0.000173;-0.000052
145.833328;-0.000202;-0.000156
151.041672;0.000019;-0.000030
156.250000;0.000188;0.000130
161.458328;0.000052;0.000135
166.666672;-0.000141;-0.000154
171.875000;-0.000199;-0.000094
177.083328;0.000169;0.000036
182.291672;0.000213;0.000184
187.500000;-0.000044;0.000136
192.708328;-0.000354;-0.000268
197.916672;-0.000007;0.000124
203.125000;0.000108;0.000083
208.333328;0.000133;0.000060
213.541672;-0.000240;-0.000126
218.750000;-0.000034;-0.000129
223.958328;-0.000136;0.000026
229.166672;0.000259;0.000020
234.375000;0.000070;0.000127
239.583328;-0.000110;-0.000131
244.791672;-0.000189;-0.000133
250.000000;0.000101;0.000038
255.208328;0.000237;0.000245
260.416656;-0.000004;-0.000067
265.625000;-0.000338;-0.000116
270.833344;0.000144;-0.000078
276.041656;0.000114;0.000184
281.250000;0.000164;0.000137
286.458344;-0.000177;-0.000234
291.666656;-0.000147;-0.000014
296.875000;0.000076;-0.000002
302.083344;0.000101;0.000154
307.291656;0.000130;-0.000013
312.500000;-0.000318;-0.000117
317.708344;-0.000106;-0.000028
322.916656;0.000145;0.000083
328.125000;0.000200;0.000101
333.333344;-0.000105;-0.000040
338.541656;-0.000160;-0.000120
343.750000;-0.000125;-0.000164
348.958344;0.000262;0.000234
354.166656;0.000136;-0.000019
359.375000;-0.000208;-0.000052
364.583344;-0.000210;-0.000244
369.791656;0.000123;0.000150
375.000000;0.000148;0.000034
380.208344;0.000058;-0.000046
385.416656;-0.000294;-0.000139
390.625000;-0.000062;-0.000013
395.833344;0.000390;0.000141
401.041656;0.000141;0.000263
406.250000;-0.000265;-0.000134
411.458344;-0.000034;-0.000035
416.666656;-0.000082;0.000048
421.875000;0.000157;0.000142
427.083344;-0.000015;-0.000049
432.291656;-0.000171;-0.000157
437.500000;-0.000204;-0.000067
442.708344;0.000012;0.000084
447.916656;0.000278;0.000169
453.125000;-0.000102;-0.000042
458.333344;-0.000233;-0.000173
463.541656;-0.000004;-0.000162
468.750000;0.000174;0.000231
473.958344;0.000125;0.000076
479.166656;-0.000135;-0.000067
484.375000;-0.000078;-0.000201
