time;sig_left;sig_right
0.000000;0.029551;-0.000159
5.208333;0.029822;0.000370
10.416667;0.029552;0.000185
15.625000;0.029056;0.000016
20.833334;0.029095;-0.000417
26.041666;0.029492;0.000108
31.250000;0.029572;0.000393
36.458332;0.029208;0.000272
41.666668;0.028705;-0.000217
46.875000;0.029052;-0.000306
52.083332;0.029303;0.000198
57.291668;0.029359;0.000282
62.500000;0.028641;0.000105
67.708336;0.028592;-0.000385
72.916664;0.028891;-0.000235
78.125000;0.029308;0.000428
83.333336;0.028801;0.000197
88.541664;0.028481;-0.000034
93.750000;0.028327;-0.000374
98.958336;0.028991;0.000080
104.166664;0.028943;0.000313
109.375000;0.028318;0.000274
114.583336;0.028318;-0.000283
119.791664;0.028280;-0.000194
125.000000;0.028931;0.000290
130.208328;0.028573;0.000411
135.416672;0.028194;0.000116
140.625000;0.027851;-0.000352
145.833328;0.028392;-0.000145
151.041672;0.028626;0.000424
156.250000;0.028175;0.000175
161.458328;0.027859;-0.000150
166.666672;0.027855;-0.000312
171.875000;0.028224;0.000119
177.083328;0.028409;0.000290
182.291672;0.027720;0.000197
187.500000;0.027565;-0.000315
192.708328;0.027806;-0.000174
197.916672;0.028230;0.000314
203.125000;0.027941;0.000326
208.333328;0.027442;-0.000064
213.541672;0.027430;-0.000361
218.750000;0.027846;-0.000008
223.958328;0.027928;0.000331
229.166672;0.027543;0.000188
234.375000;0.027110;-0.000151
239.583328;0.027355;-0.000357
244.791672;0.027665;0.000156
250.000000;0.027740;0.000375
255.208328;0.027181;0.000115
260.416656;0.026977;-0.000341
265.625000;0.027206;-0.000205
270.833344;0.027588;0.000316
276.041656;0.027310;0.000222
281.250000;0.026830;0.000008
286.458344;0.026800;-0.000402
291.666656;0.027307;0.000089
296.875000;0.027303;0.000337
302.083344;0.027015;0.000187
307.291656;0.026355;-0.000153
312.500000;0.026866;-0.000367
317.708344;0.027130;0.000177
322.916656;0.027114;0.000328
328.125000;0.026555;0.000018
333.333344;0.026389;-0.000282
338.541656;0.026680;-0.000119
343.750000;0.027098;0.000290
348.958344;0.026624;0.000201
354.166656;0.026265;-0.000121
359.375000;0.026205;-0.000193
364.583344;0.026676;-0.000058
369.791656;0.026928;0.000360
375.000000;0.026223;0.000208
380.208344;0.025911;-0.000117
385.416656;0.026213;-0.000270
390.625000;0.026657;0.000238
395.833344;0.026383;0.000246
401.041656;0.025837;0.000029
406.250000;0.025793;-0.000322
411.458344;0.026196;-0.000019
416.666656;0.026517;0.000248
421.875000;0.026038;0.000201
427.083344;0.025650;-0.000122
432.291656;0.025673;-0.000324
437.500000;0.026148;0.000159
442.708344;0.026225;0.000267
447.916656;0.025572;0.000164
453.125000;0.025397;-0.000375
458.333344;0.025657;-0.000121
463.541656;0.026081;0.000159
468.750000;0.025888;0.000331
473.958344;0.025205;-0.000065
479.166656;0.025351;-0.000316
484.375000;0.025670;-0.000070
489.583344;0.025943;0.000404
