time;peak_right
1339.966797;0.005021
1363.335327;0.019017
1386.338867;0.041377
1410.466919;0.076162
1434.571655;0.110105
1458.926758;0.168997
1483.646118;0.231970
1508.219238;0.282746
1532.613770;0.350621
1557.417480;0.432115
1582.264282;0.493073
1606.882812;0.531550
1631.470093;0.608896
1656.363770;0.680752
1681.285278;0.721261
1706.031738;0.738549
1730.668335;0.800629
1755.588257;0.859792
1780.588379;0.887306
1805.484863;0.892374
