time;sig_left;sig_right
0.000000;0.000438;0.000341
5.208333;0.000774;0.000436
10.416667;0.001963;0.000575
15.625000;0.001926;0.000569
20.833334;0.000563;0.000358
26.041666;0.000199;0.000431
31.250000;0.001475;0.000504
36.458332;0.002115;0.000513
41.666668;0.001759;0.000625
46.875000;0.000207;0.000611
52.083332;0.000541;0.000395
57.291668;0.001751;0.000266
62.500000;0.002290;0.001100
67.708336;0.001144;0.000689
72.916664;0.000056;0.000413
78.125000;0.001003;0.000291
83.333336;0.002258;0.000813
88.541664;0.001767;0.000922
93.750000;0.000707;0.000267
98.958336;0.000062;0.000425
104.166664;0.001749;0.000515
109.375000;0.002216;0.000975
114.583336;0.001267;0.000693
119.791664;0.000389;0.000792
125.000000;0.000565;0.000101
130.208328;0.002066;0.000702
135.416672;0.002032;0.000985
140.625000;0.001050;0.000464
145.833328;0.000345;0.000418
151.041672;0.001370;0.001349
156.250000;0.002255;0.000878
161.458328;0.001961;0.000913
166.666672;0.000253;0.000497
171.875000;0.000325;-0.000120
177.083328;0.001678;0.000289
182.291672;0.002128;0.001019
187.500000;0.001170;0.000325
192.708328;0.000106;0.000115
197.916672;0.000809;0.000340
203.125000;0.002067;0.000566
208.333328;0.002004;0.000528
213.541672;0.000722;0.000662
218.750000;0.000331;0.000234
223.958328;0.001269;0.000952
229.166672;0.002323;0.000229
234.375000;0.001499;0.001023
239.583328;0.000390;0.000413
244.791672;0.000588;0.000784
250.000000;0.001788;0.000445
255.208328;0.002354;0.000896
260.416656;0.001056;0.000564
265.625000;-0.000001;0.000393
270.833344;0.001120;-0.000119
276.041656;0.002080;0.001396
281.250000;0.001944;0.000400
286.458344;0.000572;0.000686
291.666656;0.000315;0.000247
296.875000;0.001563;0.000536
302.083344;0.002256;0.000973
307.291656;0.001197;0.000520
312.500000;0.000271;0.000412
317.708344;0.000624;0.000501
322.916656;0.001900;0.000567
328.125000;0.002134;0.000746
333.333344;0.000965;0.000693
338.541656;0.000088;0.000202
343.750000;0.001151;0.000621
348.958344;0.002296;0.000768
354.166656;0.001866;0.000861
359.375000;0.000392;0.000324
364.583344;0.000290;0.000426
369.791656;0.001766;0.000389
375.000000;0.002332;0.001287
380.208344;0.001262;0.000298
385.416656;0.000502;0.000810
390.625000;0.000830;0.001484
395.833344;0.002057;0.001139
401.041656;0.002009;0.000339
406.250000;0.000721;0.000588
411.458344;0.000129;-0.000225
416.666656;0.001304;0.000398
421.875000;0.002371;0.000324
427.083344;0.001359;0.000934
432.291656;0.000506;-0.000312
437.500000;0.000289;0.000561
442.708344;0.002025;0.000521
447.916656;0.002196;0.000963
453.125000;0.000988;0.000405
458.333344;0.000115;0.000280
463.541656;0.000931;0.000260
468.750000;0.002172;0.000861
473.958344;0.001958;0.000655
479.166656;0.000455;0.000461
484.375000;0.000369;0.000517
489.583344;0.001451;0.000793
494.791656;0.002368;0.000320
500.000000;0.001451;0.000876
505.208344;0.000188;0.000335
510.416656;0.000746;0.000207
515.625000;0.001953;0.000649
520.833313;0.002016;0.000946
526.041687;0.001035;0.000160
531.250000;0.000006;0.000557
536.458313;0.001190;0.000400
541.666687;0.002128;0.001085
546.875000;0.001854;0.000830
552.083313;0.000322;0.000245
557.291687;0.000491;0.000274
562.500000;0.001627;0.000649
567.708313;0.002302;0.001027
572.916687;0.001256;0.000484
578.125000;0.000198;0.000226
583.333313;0.000670;0.000515
