time;sig_left;sig_right
0.000000;-0.000363;0.000020
5.208333;0.000144;-0.000291
10.416667;0.000466;-0.000075
15.625000;-0.000132;0.000247
20.833334;-0.000250;0.000127
26.041666;-0.000440;-0.000161
31.250000;0.000466;-0.000365
36.458332;0.000159;0.000231
41.666668;-0.000051;0.000044
46.875000;-0.000526;0.000158
52.083332;0.000005;-0.000383
57.291668;0.000487;-0.000030
62.500000;0.000082;0.000124
67.708336;-0.000233;0.000167
72.916664;-0.000403;0.000024
78.125000;0.000228;-0.000406
83.333336;0.000471;0.000100
88.541664;-0.000079;0.000269
93.750000;-0.000379;0.000006
98.958336;-0.000256;-0.000053
104.166664;0.000335;-0.000310
109.375000;0.000233;0.000299
114.583336;-0.000163;0.000055
119.791664;-0.000434;0.000140
125.000000;0.000001;-0.000395
130.208328;0.000455;0.000002
135.416672;0.000039;0.000247
140.625000;-0.000354;0.000154
145.833328;-0.000219;-0.000112
151.041672;0.000240;-0.000212
156.250000;0.000341;0.000058
161.458328;-0.000009;0.000254
166.666672;-0.000535;0.000141
171.875000;-0.000010;-0.000377
177.083328;0.000349;-0.000199
182.291672;0.000235;0.000299
187.500000;-0.000264;0.000091
192.708328;-0.000472;0.000029
197.916672;0.000104;-0.000338
203.125000;0.000535;0.000041
208.333328;-0.000002;0.000253
213.541672;-0.000348;0.000010
218.750000;-0.000285;0.000061
223.958328;0.000374;-0.000373
229.166672;0.000193;0.000327
234.375000;-0.000042;0.000126
239.583328;-0.000551;0.000108
244.791672;0.000035;-0.000334
250.000000;0.000350;-0.000118
255.208328;0.000128;0.000200
260.416656;-0.000270;0.000272
265.625000;-0.000298;-0.000201
270.833344;0.000195;-0.000171
276.041656;0.000348;-0.000110
281.250000;0.000018;0.000343
286.458344;-0.000364;0.000011
291.666656;-0.000266;-0.000153
296.875000;0.000426;-0.000321
302.083344;0.000289;0.000272
307.291656;-0.000162;0.000222
312.500000;-0.000415;-0.000039
317.708344;0.000118;-0.000216
322.916656;0.000347;-0.000179
328.125000;0.000160;0.000361
333.333344;-0.000379;0.000043
338.541656;-0.000249;0.000016
343.750000;0.000107;-0.000416
348.958344;0.000539;-0.000011
354.166656;-0.000222;0.000366
359.375000;-0.000340;0.000037
364.583344;-0.000157;-0.000228
369.791656;0.000411;-0.000260
375.000000;0.000199;0.000260
380.208344;-0.000248;0.000152
385.416656;-0.000336;0.000095
390.625000;0.000060;-0.000341
395.833344;0.000448;-0.000019
401.041656;0.000044;0.000289
406.250000;-0.000350;0.000119
411.458344;-0.000330;-0.000070
416.666656;0.000243;-0.000412
421.875000;0.000369;0.000219
427.083344;-0.000103;0.000159
432.291656;-0.000450;0.000117
437.500000;-0.000040;-0.000392
442.708344;0.000335;-0.000104
447.916656;0.000342;0.000124
453.125000;-0.000305;0.000195
458.333344;-0.000294;-0.000123
463.541656;0.000081;-0.000190
468.750000;0.000493;-0.000084
473.958344;-0.000056;0.000408
479.166656;-0.000316;-0.000023
484.375000;-0.000273;-0.000197
489.583344;0.000337;-0.000234
494.791656;0.000249;0.000065
500.000000;-0.000123;0.000241
505.208344;-0.000466;-0.000069
510.416656;-0.000080;-0.000296
515.625000;0.000514;-0.000073
520.833313;0.000070;0.000156
526.041687;-0.000277;0.000219
531.250000;-0.000253;-0.000158
536.458313;0.000131;-0.000265
541.666687;0.000423;0.000008
546.875000;-0.000059;0.000333
552.083313;-0.000367;0.000080
557.291687;-0.000171;-0.000169
562.500000;0.000420;-0.000336
567.708313;0.000280;0.000223
572.916687;-0.000185;0.000183
578.125000;-0.000503;0.000005
583.333313;0.000179;-0.000346
588.541687;0.000231;0.000018
593.750000;0.000184;0.000269
598.958313;-0.000348;0.000167
604.166687;-0.000284;-0.000159
609.375000;0.000319;-0.000237
614.583313;0.000296;0.000007
619.791687;-0.000167;0.000340
625.000000;-0.000288;-0.000014
630.208313;-0.000136;-0.000043
635.416687;0.000418;-0.000268
640.625000;0.000223;0.000084
645.833313;-0.000158;0.000256
651.041687;-0.000435;-0.000049
656.250000;0.000176;-0.000269
661.458313;0.000427;0.000044
666.666687;-0.000022;0.000143
671.875000;-0.000334;0.000223
677.083313;-0.000344;-0.000201
682.291687;0.000379;-0.000205
687.500000;0.000249;0.000093
692.708313;-0.000172;0.000264
697.916687;-0.000381;-0.000031
703.125000;-0.000126;-0.000155
708.333313;0.000497;-0.000264
713.541687;0.000153;0.000364
718.750000;-0.000245;0.000151
723.958313;-0.000381;-0.000081
729.166687;0.000111;-0.000330
734.375000;0.000499;0.000084
739.583313;-0.000175;0.000296
744.791687;-0.000100;0.000109
750.000000;-0.000370;-0.000186
755.208313;0.000342;-0.000321
760.416687;0.000303;0.000215
765.625000;-0.000113;0.000132
770.833313;-0.000358;0.000040
776.041687;0.000050;-0.000288
781.250000;0.000258;-0.000107
786.458313;0.000163;0.000261
791.666687;-0.000255;0.000142
796.875000;-0.000389;0.000003
802.083313;0.000343;-0.000400
807.291687;0.000248;0.000254
812.500000;0.000010;0.000219
817.708313;-0.000377;0.000142
822.916687;-0.000162;-0.000135
828.125000;0.000299;-0.000266
833.333313;0.000279;0.000279
838.541687;-0.000293;0.000112
843.750000;-0.000275;0.000138
848.958313;-0.000054;-0.000339
854.166687;0.000479;0.000026
859.375000;-0.000008;0.000239
864.583313;-0.000231;0.000170
869.791687;-0.000248;-0.000119
875.000000;0.000211;-0.000229
880.208313;0.000452;-0.000014
885.416687;-0.000144;0.000312
890.625000;-0.000183;-0.000100
895.833313;-0.000256;-0.000012
901.041687;0.000437;-0.000246
906.250000;0.000111;0.000213
911.458313;-0.000189;0.000129
916.666687;-0.000290;0.000109
921.875000;0.000020;-0.000304
927.083313;0.000390;-0.000073
932.291687;0.000065;0.000286
937.500000;-0.000288;0.000132
942.708313;-0.000326;-0.000162
947.916687;0.000288;-0.000206
953.125000;0.000292;0.000060
958.333313;-0.000196;0.000173
963.541687;-0.000308;0.000099
968.750000;-0.000090;-0.000215
973.958313;0.000315;-0.000185
979.166687;0.000238;0.000235
984.375000;-0.000338;0.000079
989.583313;-0.000278;0.000128
994.791687;0.000148;-0.000387
1000.000000;0.000304;0.000006
1005.208313;-0.000008;0.000258
1010.416687;-0.000278;0.000011
1015.625000;-0.000238;-0.000099
1020.833313;0.000292;-0.000260
1026.041626;0.000305;0.000194
1031.250000;-0.000183;0.000187
1036.458374;-0.000269;0.000012
1041.666626;-0.000038;-0.000291
1046.875000;0.000389;-0.000029
1052.083374;0.000115;0.000077
1057.291626;-0.000202;0.000173
1062.500000;-0.000223;-0.000040
1067.708374;0.000146;-0.000243
1072.916626;0.000352;-0.000018
1078.125000;-0.000055;0.000178
1083.333374;-0.000268;0.000201
1088.541626;-0.000139;-0.000313
1093.750000;0.000361;-0.000034
1098.958374;0.000281;0.000044
1104.166626;-0.000201;0.000205
1109.375000;-0.000354;-0.000015
1114.583374;0.000057;-0.000201
1119.791626;0.000311;-0.000181
1125.000000;0.000102;0.000131
1130.208374;-0.000337;0.000204
1135.416626;-0.000179;-0.000161
1140.625000;0.000166;-0.000119
1145.833374;0.000306;-0.000092
1151.041626;-0.000129;0.000274
1156.250000;-0.000321;-0.000018
1161.458374;-0.000066;-0.000083
1166.666626;0.000347;-0.000176
1171.875000;0.000065;0.000043
1177.083374;-0.000145;0.000308
1182.291626;-0.000365;-0.000090
1187.500000;0.000161;-0.000305
1192.708374;0.000355;0.000027
1197.916626;-0.000004;0.000187
1203.125000;-0.000504;0.000207
1208.333374;0.000094;-0.000242
1213.541626;0.000444;-0.000159
1218.750000;0.000028;-0.000027
1223.958374;-0.000585;0.000282
1229.166626;0.000177;0.000065
1234.375000;0.000708;-0.000215
1239.583374;-0.000578;-0.000170
1244.791626;-0.001113;0.000169
1250.000000;0.001261;0.000219
1255.208374;0.001878;-0.000214
1260.416626;-0.002203;-0.000128
1265.625000;-0.003345;-0.000114
1270.833374;0.002773;0.000230
1276.041626;0.005932;0.000150
1281.250000;-0.002929;-0.000284
