time;sig_left;sig_right
0.000000;0.000080;0.000482
5.208333;-0.000669;0.000055
10.416667;-0.000452;-0.000093
15.625000;0.000711;-0.000451
20.833334;0.000629;0.000297
26.041666;-0.000263;0.000268
31.250000;-0.000804;0.000127
36.458332;0.000112;-0.000343
41.666668;0.000693;-0.000186
46.875000;0.000361;0.000353
52.083332;-0.000576;0.000223
57.291668;-0.000723;-0.000064
62.500000;0.000407;-0.000408
67.708336;0.000800;0.000051
72.916664;-0.000086;0.000392
78.125000;-0.000621;0.000055
83.333336;-0.000447;-0.000289
88.541664;0.000835;-0.000306
93.750000;0.000509;0.000191
98.958336;-0.000372;0.000392
104.166664;-0.000765;-0.000140
109.375000;0.000075;-0.000246
114.583336;0.000804;-0.000209
119.791664;0.000164;0.000433
125.000000;-0.000619;0.000153
130.208328;-0.000614;-0.000016
135.416672;0.000453;-0.000430
140.625000;0.000681;0.000115
145.833328;-0.000090;0.000487
151.041672;-0.000725;0.000031
156.250000;-0.000277;-0.000206
161.458328;0.000762;-0.000339
166.666672;0.000543;0.000255
171.875000;-0.000575;0.000274
177.083328;-0.000599;0.000045
182.291672;0.000088;-0.000462
187.500000;0.000763;-0.000054
192.708328;0.000185;0.000334
197.916672;-0.000763;0.000189
203.125000;-0.000509;-0.000097
208.333328;0.000488;-0.000327
213.541672;0.000607;0.000088
218.750000;-0.000158;0.000219
223.958328;-0.000795;0.000259
229.166672;-0.000242;-0.000477
234.375000;0.000909;-0.000173
239.583328;0.000368;0.000211
244.791672;-0.000446;0.000462
250.000000;-0.000732;-0.000212
255.208328;0.000323;-0.000318
260.416656;0.000776;-0.000021
265.625000;-0.000003;0.000284
270.833344;-0.000715;0.000186
276.041656;-0.000470;-0.000238
281.250000;0.000689;-0.000423
286.458344;0.000433;0.000288
291.666656;-0.000155;0.000227
296.875000;-0.000899;0.000025
302.083344;0.000033;-0.000283
307.291656;0.000636;-0.000168
312.500000;0.000407;0.000316
317.708344;-0.000657;0.000323
322.916656;-0.000645;-0.000190
328.125000;0.000433;-0.000334
333.333344;0.000841;-0.000060
338.541656;-0.000105;0.000455
343.750000;-0.000847;0.000080
348.958344;-0.000323;-0.000241
354.166656;0.000785;-0.000399
359.375000;0.000463;0.000191
364.583344;-0.000376;0.000366
369.791656;-0.000817;-0.000088
375.000000;0.000062;-0.000261
380.208344;0.000785;-0.000126
385.416656;0.000247;0.000372
390.625000;-0.000646;0.000274
395.833344;-0.000412;-0.000239
401.041656;0.000385;-0.000349
406.250000;0.000769;0.000059
411.458344;-0.000069;0.000404
416.666656;-0.000893;0.000143
421.875000;-0.000136;-0.000362
427.083344;0.000711;-0.000205
432.291656;0.000488;0.000194
437.500000;-0.000508;0.000342
442.708344;-0.000800;-0.000015
447.916656;0.000283;-0.000422
453.125000;0.000789;-0.000070
458.333344;0.000222;0.000442
463.541656;-0.000885;0.000138
468.750000;-0.000353;-0.000075
473.958344;0.000473;-0.000436
479.166656;0.000722;0.000181
484.375000;-0.000247;0.000410
489.583344;-0.000798;-0.000080
494.791656;-0.000096;-0.000275
500.000000;0.000757;-0.000166
505.208344;0.000427;0.000273
510.416656;-0.000590;0.000346
515.625000;-0.000703;-0.000224
520.833313;0.000273;-0.000240
526.041687;0.000802;-0.000056
531.250000;0.000028;0.000366
536.458313;-0.000704;0.000118
541.666687;-0.000303;-0.000308
546.875000;0.000538;-0.000294
552.083313;0.000680;0.000143
557.291687;-0.000314;0.000401
562.500000;-0.000870;0.000052
567.708313;-0.000066;-0.000313
572.916687;0.000860;-0.000294
578.125000;0.000276;0.000418
583.333313;-0.000623;0.000229
588.541687;-0.000534;-0.000111
593.750000;0.000390;-0.000470
598.958313;0.000902;0.000182
604.166687;-0.000283;0.000256
609.375000;-0.000628;0.000191
614.583313;-0.000348;-0.000303
619.791687;0.000683;-0.000340
