time;sig_left;sig_right
0.000000;0.002363;0.003981
5.208333;0.000482;0.004157
10.416667;-0.000396;-0.001030
15.625000;0.001582;-0.003737
20.833334;0.003099;0.000563
26.041666;0.001713;0.004493
31.250000;-0.000284;0.002795
36.458332;0.000159;-0.002999
41.666668;0.002432;-0.002522
46.875000;0.002810;0.002769
52.083332;0.000851;0.005038
57.291668;-0.000541;0.000482
62.500000;0.001156;-0.004058
67.708336;0.002992;-0.000401
72.916664;0.002218;0.003622
78.125000;0.000161;0.003950
83.333336;-0.000414;-0.002267
88.541664;0.001988;-0.003405
93.750000;0.002986;0.001572
98.958336;0.001463;0.005123
104.166664;-0.000437;0.001844
109.375000;0.000648;-0.003348
114.583336;0.002527;-0.002529
119.791664;0.002827;0.003542
125.000000;0.000507;0.004335
130.208328;-0.000477;0.000053
135.416672;0.001293;-0.004684
140.625000;0.003072;0.000044
145.833328;0.002211;0.004404
151.041672;-0.000342;0.003739
156.250000;-0.000019;-0.002841
161.458328;0.002156;-0.003038
166.666672;0.003118;0.001925
171.875000;0.001188;0.005187
177.083328;-0.000320;0.001344
182.291672;0.000881;-0.003741
187.500000;0.002529;-0.001783
192.708328;0.002786;0.003736
197.916672;0.000289;0.004447
203.125000;-0.000362;-0.000977
208.333328;0.001623;-0.004331
213.541672;0.003162;0.000602
218.750000;0.001849;0.005209
223.958328;-0.000222;0.002340
229.166672;0.000240;-0.002923
234.375000;0.002378;-0.002990
239.583328;0.002946;0.002937
244.791672;0.001034;0.005066
250.000000;-0.000478;0.000761
255.208328;0.000903;-0.004437
260.416656;0.003110;-0.001042
265.625000;0.002325;0.004329
270.833344;0.000064;0.004401
276.041656;-0.000214;-0.002160
281.250000;0.001816;-0.003784
286.458344;0.003142;0.001155
291.666656;0.001448;0.004942
296.875000;-0.000296;0.002330
302.083344;0.000444;-0.003762
307.291656;0.002550;-0.002782
312.500000;0.002849;0.003551
317.708344;0.000683;0.005239
322.916656;-0.000751;-0.000189
